[micron],Mean
720,51178.832
721,51138.441
722,50911.734
723,50871.191
724,50868.988
725,50940.848
726,50960.316
727,50963.699
728,50940.512
729,50980.297
730,50965.656
731,51017.906
732,50939.832
733,51127.090
734,51221.426
735,51372.633
736,51352.012
737,51218.203
738,51195.375
739,51113.746
740,51160.301
741,51085.523
742,51109.148
743,51074.336
744,51117.570
745,51022.840
746,51025.820
747,51035.113
748,51022.488
749,50883.516
750,50738.930
751,50704.602
752,50751.266
753,50803.270
754,50750.703
755,50717.766
756,50647.074
757,50669.027
758,50747.102
759,50759.730
760,50751.785
761,50724.086
762,50722.172
763,50717.582
764,50715.047
765,50721.543
766,50753.402
767,50737.566
768,50884.699
769,51260.688
770,51608.035
771,51690.980
772,51433.672
773,51324.254
774,51226.680
775,51226.027
776,51098.176
777,51082.023
778,51088.891
779,51189.969
780,51265.270
781,51321.664
782,51327.641
783,51232.070
784,51124.852
785,51042.512
786,51015.191
787,51164.609
788,51581.090
789,51855.105
790,51917.953
791,51621.590
792,51474.879
793,51381.094
794,51377.152
795,51345.902
796,51395.301
797,51321.605
798,51214.883
799,51065.602
800,51001.664
801,51050.188
802,51180.863
803,51253.652
804,51356.070
805,51259.410
806,51294.793
807,51205.270
808,51200.066
809,51163.801
810,51140.879
811,51175.785
812,51462.754
813,51664.035
814,51762.051
815,51596.609
816,51501.070
817,51506.785
818,51495.137
819,51442.148
820,51285.324
821,51197.961
822,51323.387
823,51533.203
824,51751.480
825,51991.078
826,52108.207
827,52079.898
828,51860.270
829,51740.844
830,51715.273
831,51678.246
832,51594.938
833,51457.578
834,51382.008
835,51295.824
836,51360.738
837,51291.250
838,51210.891
839,51066.188
840,51107.844
841,51183.195
842,51214.473
843,51106.281
844,51151.594
845,51189.492
846,51297.266
847,51255.727
848,51293.496
849,51488.855
850,51603.777
851,51686.117
852,51594.715
853,51717.102
854,51770.066
855,51907.734
856,51888.445
857,51908.703
858,51943.320
859,51906.934
860,51753.246
861,51653.605
862,51532.250
863,51567.910
864,51496.465
865,51390.191
866,51271.531
867,51344.492
868,51685.973
869,51823.984
870,51815.957
871,51610.762
872,51597.289
873,51508.090
874,51563.164
875,51508.176
876,51472.266
877,51359.773
878,51518.605
879,51743.051
880,52017.270
881,51982.918
882,51850.215
883,51684.832
884,51634.867
885,51601.996
886,51767.473
887,52045.039
888,52236.031
889,52245.801
890,52036.000
891,51930.590
892,51821.617
893,51773.801
894,51651.152
895,51599.520
896,51510.906
897,51532.348
898,51487.961
899,51533.609
900,51551.707
901,51535.730
902,51410.941
903,51326.781
904,51263.855
905,51248.816
906,51324.809
907,51396.297
908,51455.973
909,51419.691
910,51364.297
911,51374.594
912,51319.914
913,51368.684
914,51313.453
915,51299.164
916,51257.895
917,51255.414
918,51213.961
919,51202.070
920,51296.762
921,51351.242
922,51403.594
923,51381.336
924,51440.629
925,51383.629
926,51335.129
927,51382.512
928,51391.324
929,51396.402
930,51231.734
931,51249.234
932,51214.477
933,51241.660
934,51260.055
935,51353.184
936,51418.164
937,51344.758
938,51240.852
939,51230.992
940,51242.676
941,51247.664
942,51182.266
943,51278.008
944,51426.031
945,51481.562
946,51384.426
947,51249.883
948,51262.391
949,51201.516
950,51331.883
951,51437.715
952,51635.188
953,51635.230
954,51584.426
955,51442.227
956,51387.992
957,51681.988
958,51967.758
959,52247.324
960,52146.086
961,52108.082
962,51955.879
963,51864.055
964,51669.324
