[micron],Mean
788,2770.359
789,2809.229
790,2815.623
791,2859.146
792,2872.498
793,2906.715
794,2790.036
795,2787.894
796,2843.986
797,2858.515
798,2862.250
799,2912.547
800,3009.675
801,3016.868
802,2994.064
803,2967.387
804,2911.177
805,2975.573
806,2868.750
807,2894.443
808,2867.577
809,2923.645
810,2881.000
811,2843.154
812,2796.437
813,2816.097
814,2764.204
815,2778.007
816,2740.332
817,2816.521
818,2848.764
819,2807.907
820,2858.016
821,2829.331
822,2821.704
823,2766.986
824,2712.460
825,2824.511
826,2896.135
827,2953.000
828,2869.892
829,2863.885
830,2885.734
831,2840.599
832,2944.692
833,2880.393
834,2802.886
835,2784.513
836,2851.073
837,2833.271
838,2847.657
839,2812.568
840,2810.614
841,2889.862
842,2870.242
843,2795.354
844,2798.339
845,2968.004
846,3065.839
847,3116.506
848,3096.192
849,3081.414
850,3091.069
851,2872.692
852,2768.870
853,2758.470
854,2784.815
855,2719.872
856,2759.081
857,2908.851
858,2953.667
859,2855.345
860,2822.321
861,2687.297
862,2772.221
863,2764.296
864,2746.664
865,2732.685
866,2799.836
867,2919.796
868,2942.761
869,2927.699
870,2830.865
871,2856.758
872,2886.244
873,2850.187
874,2941.269
875,3029.823
876,2924.050
877,2819.211
878,2788.051
879,2628.604
880,2686.482
881,2712.191
882,2706.111
883,2764.229
884,2763.718
885,2815.765
886,2837.260
887,2889.246
888,2896.031
889,2767.372
890,2801.096
891,2766.360
892,2786.053
893,2892.933
894,2943.517
895,2832.647
896,2818.248
897,2777.127
898,2795.824
899,2898.807
900,2971.398
901,2981.633
902,3035.263
903,2927.677
904,2840.154
905,2818.704
906,2827.837
907,2842.922
908,2844.360
909,2837.209
910,2850.385
911,2943.265
912,2937.735
913,2965.524
914,2879.956
915,2775.606
916,2638.624
917,2728.241
918,2693.271
919,2688.058
920,2676.874
921,2811.630
922,2848.443
923,2847.548
924,2859.807
925,2771.704
926,2677.531
927,2720.594
928,2787.116
929,2915.689
930,2942.654
931,2957.410
932,2901.837
933,2882.633
934,2807.254
935,2908.684
936,2997.209
937,3036.719
938,3053.822
939,2976.408
940,2905.832
941,2828.469
942,2855.473
943,2763.732
944,2795.453
945,2726.656
946,2799.588
947,2847.891
948,2919.033
949,2791.951
950,2784.718
951,2759.361
952,2744.470
953,2763.832
954,2806.280
955,2895.659
956,2995.825
957,3093.796
958,3101.291
959,3144.590
960,3115.259
961,3037.357
962,3054.652
963,3005.104
964,3197.169
965,3278.219
966,3159.033
967,2966.210
968,2873.279
969,2710.113
970,2702.059
971,2780.929
972,2712.240
973,2770.402
974,2818.556
975,2894.641
976,2867.658
977,2821.656
978,2818.160
979,2719.397
980,2751.841
981,2712.235
982,2803.449
983,2803.653
984,2833.163
985,2819.614
986,2769.510
987,2788.962
988,2865.438
989,2936.377
990,2996.605
991,3093.756
992,3155.221
993,3072.454
994,3062.817
995,2996.109
996,3001.630
997,2946.453
998,2938.528
999,2911.664
1000,3003.778
1001,3105.470
1002,3004.220
1003,2998.375
1004,3017.198
1005,3055.886
1006,3111.724
1007,3035.538
1008,2958.860
1009,2954.655
1010,2919.330
1011,2877.898
1012,2887.991
1013,2953.621
1014,2978.291
1015,3027.366
1016,2976.720
1017,2909.521
1018,2865.228
1019,2911.674
1020,2810.063
1021,2886.860
1022,2987.696
1023,3017.283
1024,2857.198
1025,2811.984
1026,2839.158
1027,2915.575
1028,2983.898
1029,2993.015
1030,3063.945
1031,3119.253
1032,3010.451
1033,3006.783
1034,2953.439
1035,2974.747
1036,2901.217
1037,2938.814
1038,2911.512
1039,2981.916
1040,3001.571
1041,2859.474
1042,2941.119
1043,2865.789
1044,2876.102
1045,2904.045
1046,2958.104
1047,2901.198
1048,2830.997
1049,2812.715
1050,2791.559
1051,2799.261
1052,2768.926
1053,2778.306
1054,2781.378
1055,2982.324
1056,2989.490
1057,3142.253
1058,3116.665
1059,3171.898
1060,3066.243
1061,3054.100
1062,2925.850
1063,2971.696
1064,2937.253
1065,2946.010
1066,2989.824
1067,3105.235
1068,3064.669
1069,3099.354
1070,3059.120
1071,2961.960
1072,2945.321
1073,2980.851
1074,3001.927
1075,3015.484
1076,2962.943
1077,2986.472
1078,2909.639
1079,2955.678
1080,2860.223
1081,2802.285
1082,2851.269
1083,2947.452
1084,3055.600
1085,3087.632
1086,3040.246
1087,2953.579
1088,2959.284
1089,2875.159
1090,2910.465
1091,2900.666
1092,2952.487
1093,3065.096
1094,3052.886
1095,3097.191
1096,2999.819
1097,3038.946
1098,3044.987
1099,3036.052
1100,2950.896
1101,2955.220
1102,3044.971
1103,3152.969
1104,3130.661
1105,3041.138
1106,3010.813
1107,2988.123
1108,2958.677
1109,2943.225
1110,3072.701
1111,3103.552
1112,3148.622
1113,3200.374
1114,3179.898
1115,3104.251
1116,3004.490
1117,3014.097
1118,2911.334
1119,2800.760
1120,3018.868
1121,3168.591
1122,3183.323
1123,3156.007
1124,2997.121
1125,3025.937
1126,3084.121
1127,3075.477
1128,2981.706
1129,3047.228
1130,3158.994
1131,3086.638
1132,3144.730
1133,3021.420
1134,3039.464
1135,3034.823
1136,2983.352
1137,2977.588
1138,3002.794
1139,3081.003
1140,2995.605
1141,2998.914
1142,2929.389
1143,2970.770
1144,3024.691
1145,3046.245
1146,3052.762
1147,3040.316
1148,3166.217
1149,3096.881
1150,3111.833
1151,3157.039
1152,3157.860
1153,3088.331
1154,3019.203
1155,2946.563
1156,2928.234
1157,3022.861
1158,2908.346
1159,2953.990
1160,2903.760
1161,2990.097
1162,3018.129
1163,3054.436
1164,2927.140
1165,2816.306
1166,2824.301
1167,2777.306
1168,2850.143
1169,3016.234
1170,3131.988
1171,3152.888
1172,3016.971
1173,2893.624
1174,2854.938
1175,3039.940
1176,3200.552
1177,3307.536
1178,3332.490
1179,3153.223
1180,3113.668
1181,3082.156
1182,3065.629
1183,3011.979
1184,3063.503
1185,2884.288
1186,3077.423
1187,3032.640
1188,3051.479
1189,2986.794
1190,2963.128
1191,2939.910
1192,2941.091
1193,3049.486
1194,2958.268
1195,3056.152
1196,3021.598
1197,3032.292
1198,2947.251
1199,2882.691
1200,2849.773
1201,2874.222
1202,2889.114
1203,2939.698
1204,2952.702
1205,3002.794
1206,2898.503
1207,2869.998
1208,2882.827
1209,2864.905
1210,2919.296
1211,2947.520
1212,2965.030
1213,2951.407
1214,3009.800
1215,3057.266
1216,2926.174
1217,3017.530
1218,3000.869
1219,3002.842
1220,2947.146
1221,2880.711
1222,2998.881
1223,3069.250
1224,3162.983
1225,3080.562
1226,3005.537
1227,2948.186
1228,2950.625
1229,2840.959
1230,2855.180
1231,2873.393
1232,2945.634
1233,2902.763
1234,2881.932
1235,2816.846
1236,2821.714
1237,2897.788
1238,2840.786
1239,2835.477
1240,2831.353
1241,2953.896
1242,2855.269
1243,2846.863
1244,2788.764
1245,2882.875
1246,2983.267
1247,2939.911
1248,2901.976
1249,2851.942
1250,2887.976
1251,2834.207
1252,2845.280
1253,2842.440
1254,2896.439
1255,2973.579
1256,3048.012
1257,3021.375
1258,2987.258
1259,3029.110
1260,2926.904
1261,2906.279
1262,2928.747
1263,2921.189
1264,2863.007
1265,2845.829
1266,2726.809
1267,2812.479
1268,2848.982
1269,2828.489
1270,2796.806
1271,2782.212
1272,2864.108
1273,2832.450
1274,2829.362
1275,2842.278
1276,2861.593
1277,2962.521
1278,2832.171
1279,2926.394
1280,2907.639
1281,2907.858
1282,2947.845
1283,2895.610
1284,2948.407
1285,2937.505
1286,2979.602
1287,3022.591
1288,3077.982
1289,3043.008
1290,3025.686
1291,2995.110
1292,2976.249
1293,2913.287
1294,2942.448
1295,2991.123
1296,3021.345
1297,3063.679
1298,3110.581
1299,3073.077
1300,3081.060
1301,2873.880
1302,2780.075
1303,2808.491
1304,2975.698
1305,3059.662
1306,3083.783
1307,3162.724
1308,3093.951
1309,3029.742
1310,2908.468
1311,2826.481
1312,2834.518
1313,2911.412
1314,2771.928
1315,2841.032
1316,2975.156
1317,3117.916
1318,3067.042
1319,3002.004
1320,3036.795
1321,2962.877
1322,2987.636
1323,2899.427
1324,3061.004
1325,3110.768
1326,3143.787
1327,2989.611
1328,2944.395
1329,2972.927
1330,2953.154
1331,3047.458
1332,3017.516
1333,3153.416
1334,3114.313
1335,3229.605
1336,3170.609
1337,3226.427
1338,3067.547
1339,3024.481
1340,3004.513
1341,3033.116
1342,3090.809
1343,3055.068
1344,2999.253
1345,3007.625
1346,3050.642
1347,2971.256
1348,2986.151
1349,2939.863
1350,2945.685
1351,2988.112
1352,3005.584
1353,2987.668
1354,3039.612
1355,2930.048
1356,2905.806
1357,2879.331
1358,2851.584
1359,2816.464
1360,2857.675
1361,2933.223
1362,3005.948
1363,2996.954
1364,2894.473
1365,2926.453
1366,2884.220
1367,3003.835
1368,2947.124
1369,2987.915
1370,3004.254
1371,2997.931
1372,2923.651
1373,2922.946
1374,2883.814
1375,2931.524
1376,2915.288
1377,2914.736
1378,2900.686
1379,2978.941
1380,2897.639
1381,2796.341
1382,2782.936
1383,2801.710
1384,2892.693
1385,2831.828
1386,2845.529
1387,2851.494
1388,2854.427
1389,2846.198
1390,2861.034
1391,2852.634
1392,2775.221
1393,2828.438
1394,2814.819
1395,2848.758
1396,2808.119
1397,2983.039
1398,2881.180
1399,2932.868
1400,2806.163
1401,2737.816
1402,2736.278
1403,2680.220
1404,2701.571
1405,2742.718
1406,2769.670
1407,2716.157
1408,2730.814
1409,2793.488
1410,2974.419
1411,3105.431
1412,3081.555
1413,2978.201
1414,2916.888
1415,2987.573
1416,2973.272
1417,2988.625
1418,2929.671
1419,2873.086
1420,2849.353
1421,2893.118
1422,2953.115
1423,3022.279
1424,3048.009
1425,3040.343
1426,3009.471
1427,2967.827
1428,2934.403
1429,2963.421
1430,2932.118
1431,2853.792
1432,2871.960
1433,2925.543
1434,2858.680
1435,2835.793
1436,2860.156
1437,2847.860
1438,2815.777
1439,2838.060
1440,2839.781
1441,2891.728
1442,2857.174
1443,2831.289
1444,2903.982
1445,3008.952
1446,3106.172
1447,3088.926
1448,3093.489
1449,2999.620
1450,2929.034
1451,2982.286
1452,2846.379
1453,2926.481
1454,3062.050
1455,3050.666
1456,2985.548
1457,2948.958
1458,2990.315
1459,2918.764
1460,2893.723
1461,2853.776
1462,2884.652
1463,2931.533
1464,2931.448
1465,2949.386
1466,2990.905
1467,2985.953
1468,2857.390
1469,2835.385
1470,2779.608
1471,2755.356
1472,2792.918
1473,2850.913
1474,2882.273
1475,2963.548
1476,2932.137
1477,3010.834
1478,2954.941
1479,2864.634
1480,2856.196
1481,2972.972
1482,2975.729
1483,2988.134
1484,2906.934
1485,2970.142
1486,2958.028
1487,2900.225
1488,2871.976
1489,2883.371
1490,2934.876
1491,2909.670
1492,2908.639
1493,2888.381
1494,2811.050
1495,2879.926
1496,2761.725
1497,2852.356
1498,2806.966
1499,3006.377
1500,3074.837
1501,3068.376
1502,2991.054
1503,2885.822
1504,2957.773
1505,2860.878
1506,2951.271
1507,2864.066
1508,2964.593
1509,2891.658
1510,2949.593
1511,2931.107
1512,2874.728
1513,2858.052
1514,2816.716
1515,2869.522
1516,2929.436
1517,3029.195
1518,3032.805
1519,3050.123
1520,3019.915
1521,2923.062
1522,2860.774
1523,2866.052
1524,2901.684
1525,2902.547
1526,2864.959
1527,2802.363
1528,2826.926
1529,2787.298
1530,2776.647
1531,2759.334
1532,2757.792
1533,2786.159
1534,2887.568
1535,3055.469
1536,2954.440
1537,2935.094
1538,2771.289
1539,2780.085
1540,2821.933
1541,2814.382
1542,2793.131
1543,2774.735
1544,2829.183
1545,2862.323
1546,2871.135
1547,2851.798
1548,2819.300
1549,2814.508
1550,2723.695
1551,2685.902
1552,2739.504
1553,2803.253
1554,2904.586
1555,2805.558
1556,2840.679
1557,2828.304
1558,2845.747
1559,2772.797
1560,2700.471
1561,2719.188
1562,2823.785
1563,2759.738
1564,2819.844
1565,2904.299
1566,3092.709
1567,3057.841
1568,3033.019
1569,2877.720
1570,2915.028
1571,2985.722
1572,2976.972
1573,2986.960
1574,2858.775
1575,2993.474
1576,3024.810
1577,3051.986
1578,2890.696
1579,2967.322
1580,2915.943
1581,2978.826
1582,2988.142
1583,3103.647
1584,3087.004
1585,3091.925
1586,2946.867
1587,2860.686
1588,2846.402
1589,2820.496
1590,2769.949
1591,2857.200
1592,2852.029
1593,2854.362
1594,2806.494
1595,2815.293
1596,2919.844
1597,2942.037
1598,2978.678
1599,2900.978
1600,3002.224
1601,3003.525
1602,3158.189
1603,3134.538
1604,3188.969
1605,3130.444
1606,3145.860
1607,3105.609
1608,3028.978
1609,3020.168
1610,3004.875
1611,2939.146
1612,2982.952
1613,3057.545
1614,3031.971
1615,2953.391
1616,3009.637
1617,2958.428
1618,2948.929
1619,2976.831
1620,3070.333
1621,3073.146
1622,2998.325
1623,2808.714
1624,2844.044
1625,2902.572
1626,2843.360
1627,3054.713
1628,3158.619
1629,3184.417
1630,3036.200
1631,2989.363
1632,2930.245
1633,2993.266
1634,2915.131
1635,2772.480
1636,2844.863
1637,2879.312
1638,2926.518
1639,2866.922
1640,2906.487
1641,2992.836
1642,2969.214
1643,3008.298
1644,3058.412
1645,3183.373
1646,3281.826
1647,3201.415
1648,3186.296
1649,3109.599
1650,3138.150
1651,3118.797
1652,3110.077
1653,3001.381
1654,3044.844
1655,3078.581
1656,3081.139
1657,3081.427
1658,3046.493
1659,2952.951
1660,2951.962
1661,2934.319
1662,2847.160
1663,2878.477
1664,2929.513
1665,2995.065
1666,2952.311
1667,3021.807
1668,2988.152
1669,3023.435
1670,3040.529
1671,2847.585
1672,2993.452
1673,3042.424
1674,3230.592
1675,3198.753
1676,3160.050
1677,3164.289
1678,3123.459
1679,3136.827
1680,3102.431
1681,3131.435
1682,3114.263
1683,3034.618
1684,2991.564
1685,3118.537
1686,3065.889
1687,3102.684
1688,3151.107
1689,3224.978
1690,3158.204
1691,3079.991
1692,2977.126
1693,3108.578
1694,3199.960
1695,3387.725
1696,3396.848
1697,3345.108
1698,3299.781
1699,3144.562
1700,3094.136
1701,2970.450
1702,3089.488
1703,3185.850
1704,3159.735
1705,3158.401
1706,3205.510
1707,3136.114
1708,3141.795
1709,3039.805
1710,3048.279
1711,3077.065
1712,3135.523
1713,3206.791
1714,3238.543
1715,3212.473
1716,3115.869
1717,3019.247
1718,2911.673
1719,2984.701
