[micron],Mean
606,1417.910
607,1427.471
608,1422.781
609,1427.256
610,1431.972
611,1428.227
612,1434.124
613,1433.982
614,1434.180
615,1439.971
616,1438.556
617,1443.611
618,1451.495
619,1453.450
620,1463.151
621,1470.165
622,1472.029
623,1484.270
624,1489.886
625,1491.234
626,1506.896
627,1507.241
628,1504.332
629,1518.190
630,1507.937
631,1500.571
632,1509.357
633,1495.619
634,1485.945
635,1487.812
636,1474.127
637,1464.880
638,1463.595
639,1455.363
640,1446.906
641,1444.914
642,1445.262
643,1440.466
644,1435.968
645,1442.062
646,1442.660
647,1442.750
648,1451.613
649,1449.713
650,1450.333
651,1457.354
652,1456.263
653,1462.166
654,1461.698
655,1456.195
656,1464.765
657,1461.146
658,1455.235
659,1467.645
660,1461.937
661,1457.769
662,1468.286
663,1459.651
664,1458.205
665,1464.275
666,1462.645
667,1463.425
668,1463.464
669,1465.621
670,1466.823
671,1465.309
672,1472.618
673,1471.593
674,1470.849
675,1474.164
676,1474.343
677,1472.937
678,1478.141
679,1477.655
680,1476.628
681,1479.274
682,1482.754
683,1482.355
684,1488.673
685,1491.815
686,1496.902
687,1507.538
688,1511.394
689,1522.864
690,1534.416
691,1537.259
692,1550.707
693,1559.375
694,1559.653
695,1568.325
696,1569.333
697,1563.463
698,1558.537
699,1553.174
700,1543.865
701,1531.900
702,1518.521
703,1503.977
704,1492.000
705,1480.633
706,1464.413
707,1458.363
708,1454.347
709,1439.644
710,1443.059
711,1450.337
712,1441.341
713,1452.897
714,1469.266
715,1465.190
716,1477.552
717,1496.595
718,1494.548
719,1505.320
720,1520.500
721,1517.546
722,1525.763
723,1528.093
724,1522.982
725,1523.460
726,1515.473
727,1507.961
728,1505.440
729,1488.873
730,1479.896
731,1473.151
732,1462.150
733,1453.573
734,1447.069
735,1446.639
736,1440.639
737,1442.770
738,1455.401
739,1453.448
740,1464.305
741,1485.265
742,1483.417
743,1496.455
744,1513.190
745,1516.030
746,1529.687
747,1540.804
748,1540.175
749,1547.438
750,1545.144
751,1546.269
752,1546.405
753,1533.141
754,1529.332
755,1526.139
756,1507.030
757,1502.708
758,1499.542
759,1483.894
760,1478.140
761,1477.860
762,1469.000
763,1465.390
764,1465.871
765,1463.566
766,1460.481
767,1465.825
768,1468.075
769,1466.815
770,1474.266
771,1478.916
772,1476.402
773,1486.476
774,1488.210
775,1482.022
776,1490.268
777,1491.352
778,1481.929
779,1485.838
780,1485.053
781,1475.597
782,1475.595
783,1476.150
784,1473.568
785,1475.610
786,1480.863
787,1479.833
788,1481.199
789,1492.218
790,1492.172
791,1493.866
792,1506.290
793,1507.585
794,1513.682
795,1523.218
796,1523.735
797,1529.065
798,1532.797
799,1534.105
800,1542.300
801,1539.893
802,1536.932
803,1548.177
804,1543.044
805,1534.858
806,1547.851
807,1539.028
808,1524.806
809,1533.703
810,1525.033
811,1512.201
812,1520.207
813,1512.317
814,1503.037
815,1503.807
816,1503.223
817,1499.142
818,1496.260
819,1500.199
820,1503.432
821,1497.421
822,1508.019
823,1514.367
824,1510.843
825,1519.393
826,1524.089
827,1524.421
828,1527.661
829,1532.918
830,1539.160
831,1533.032
832,1533.355
833,1541.859
834,1531.048
835,1534.421
836,1543.722
837,1531.514
838,1533.383
839,1543.331
840,1539.734
841,1541.880
842,1553.641
843,1557.821
844,1557.251
845,1564.824
846,1567.587
847,1563.744
848,1567.669
849,1569.645
850,1559.332
851,1560.575
852,1552.745
853,1539.354
854,1541.972
855,1523.067
856,1509.145
857,1517.487
858,1496.412
859,1486.668
860,1500.907
861,1487.504
862,1482.189
863,1495.155
864,1490.203
865,1490.911
866,1501.234
867,1507.536
868,1508.460
869,1515.833
870,1526.481
871,1525.196
872,1529.532
873,1533.814
874,1524.962
875,1527.458
876,1522.772
877,1513.315
878,1513.153
879,1506.357
880,1496.132
881,1495.234
882,1490.437
883,1484.081
884,1488.706
885,1492.755
886,1487.271
887,1496.028
888,1506.663
889,1500.172
890,1510.899
891,1524.997
892,1515.540
893,1527.719
894,1535.060
895,1527.187
896,1540.022
897,1543.567
898,1533.109
899,1541.756
900,1542.581
901,1534.838
902,1543.377
903,1544.548
904,1535.880
905,1539.825
906,1538.797
907,1527.451
908,1530.875
909,1526.361
910,1516.397
911,1521.954
912,1511.160
913,1500.735
914,1510.013
915,1499.077
916,1490.432
917,1499.057
918,1489.397
919,1479.268
920,1485.817
921,1480.296
922,1472.888
923,1478.346
924,1481.270
925,1479.353
926,1485.605
927,1493.470
928,1491.567
929,1502.581
930,1509.804
931,1511.817
932,1526.363
933,1532.447
934,1531.776
935,1544.317
936,1548.878
937,1542.306
938,1551.318
939,1556.247
940,1547.546
941,1550.954
942,1551.847
943,1536.397
944,1537.274
945,1536.632
946,1523.103
947,1524.831
948,1526.420
949,1517.144
950,1525.466
951,1532.423
952,1528.383
953,1539.890
954,1553.395
955,1557.265
956,1572.806
957,1587.492
958,1594.276
959,1606.837
960,1616.289
961,1617.528
962,1627.957
963,1623.807
964,1613.632
965,1619.703
966,1601.456
967,1587.829
968,1593.417
969,1564.591
970,1547.302
971,1551.663
972,1525.894
973,1514.000
974,1523.980
975,1501.981
976,1496.238
977,1508.758
978,1498.855
979,1501.260
980,1513.727
981,1510.108
982,1513.442
983,1525.746
984,1531.769
985,1540.036
986,1549.301
987,1562.116
988,1572.162
989,1577.913
990,1595.243
991,1607.798
992,1608.657
993,1624.839
994,1631.880
995,1633.606
996,1641.394
997,1646.622
998,1646.699
999,1651.045
1000,1648.939
1001,1650.157
1002,1649.965
1003,1644.394
1004,1647.889
1005,1645.917
1006,1632.803
1007,1635.119
1008,1636.839
1009,1625.220
1010,1623.412
1011,1623.067
1012,1612.142
1013,1609.911
1014,1609.847
1015,1599.498
1016,1603.808
1017,1605.709
1018,1595.694
1019,1599.836
1020,1601.031
1021,1590.409
1022,1597.053
1023,1603.668
1024,1598.038
1025,1603.613
1026,1612.606
1027,1603.145
1028,1608.826
1029,1618.489
1030,1612.787
1031,1621.711
1032,1626.391
1033,1618.308
1034,1628.238
1035,1625.044
1036,1615.441
1037,1624.669
1038,1617.986
1039,1606.532
1040,1615.382
1041,1606.562
1042,1596.181
1043,1601.671
1044,1594.108
1045,1581.585
1046,1585.877
1047,1580.550
1048,1571.349
1049,1577.500
1050,1579.131
1051,1572.073
1052,1580.730
1053,1591.595
1054,1587.792
1055,1594.972
1056,1611.024
1057,1608.240
1058,1616.802
1059,1632.787
1060,1630.969
1061,1638.683
1062,1648.843
1063,1645.473
1064,1649.822
1065,1651.352
1066,1648.888
1067,1653.097
1068,1648.537
1069,1646.664
1070,1651.475
1071,1648.451
1072,1642.535
1073,1645.803
1074,1643.658
1075,1632.622
1076,1637.287
1077,1636.199
1078,1624.475
1079,1627.572
1080,1625.859
1081,1617.044
1082,1622.022
1083,1617.717
1084,1614.116
1085,1620.011
1086,1615.965
1087,1619.149
1088,1625.903
1089,1623.721
1090,1628.445
1091,1631.711
1092,1632.594
1093,1637.065
1094,1640.537
1095,1644.134
1096,1646.952
1097,1650.508
1098,1656.617
1099,1654.415
1100,1660.120
1101,1665.514
1102,1657.308
1103,1665.906
1104,1671.311
1105,1660.201
1106,1670.720
1107,1679.724
1108,1664.794
1109,1670.864
1110,1680.222
1111,1664.759
1112,1669.902
1113,1678.572
1114,1668.658
1115,1670.444
1116,1674.257
1117,1671.267
1118,1671.403
1119,1669.351
1120,1671.309
1121,1668.945
1122,1663.815
1123,1670.941
1124,1675.379
1125,1671.087
1126,1676.563
1127,1681.039
1128,1676.139
1129,1680.098
1130,1685.783
1131,1674.684
1132,1672.484
1133,1680.930
1134,1667.368
1135,1659.271
1136,1666.559
1137,1655.391
1138,1644.583
1139,1652.123
1140,1646.519
1141,1638.934
1142,1648.020
1143,1646.198
1144,1641.843
1145,1653.092
1146,1655.349
1147,1653.318
1148,1663.477
1149,1665.821
1150,1662.629
1151,1670.584
1152,1667.622
1153,1660.622
1154,1666.179
1155,1656.854
1156,1647.612
1157,1648.716
1158,1633.440
1159,1625.710
1160,1628.223
1161,1614.043
1162,1608.155
1163,1612.490
1164,1606.331
1165,1601.370
1166,1609.079
1167,1610.560
1168,1603.600
1169,1613.462
1170,1624.853
1171,1618.384
1172,1631.691
1173,1651.708
1174,1642.945
1175,1655.479
1176,1668.775
1177,1659.232
1178,1674.231
1179,1682.926
1180,1672.230
1181,1684.124
1182,1677.599
1183,1666.090
1184,1672.884
1185,1663.349
1186,1652.648
1187,1655.720
1188,1644.547
1189,1639.106
1190,1640.195
1191,1635.873
1192,1631.362
1193,1630.421
1194,1631.204
1195,1624.953
1196,1625.155
1197,1627.975
1198,1617.857
1199,1615.724
1200,1622.986
1201,1610.845
1202,1605.598
1203,1612.485
1204,1603.241
1205,1598.877
1206,1606.795
1207,1601.608
1208,1602.965
1209,1606.523
1210,1603.842
1211,1610.388
1212,1615.596
1213,1613.423
1214,1624.613
1215,1628.585
1216,1624.103
1217,1637.447
1218,1643.977
1219,1636.961
1220,1647.293
1221,1650.372
1222,1641.749
1223,1645.537
1224,1641.585
1225,1633.745
1226,1634.255
1227,1626.127
1228,1615.909
1229,1609.581
1230,1596.763
1231,1589.051
1232,1583.544
1233,1570.817
1234,1565.789
1235,1563.318
1236,1554.573
1237,1549.838
1238,1551.243
1239,1552.895
1240,1548.449
1241,1552.809
1242,1559.634
1243,1553.490
1244,1557.194
1245,1565.958
1246,1560.645
1247,1561.315
1248,1571.985
1249,1569.117
1250,1568.141
1251,1576.627
1252,1576.402
1253,1579.611
1254,1584.645
1255,1583.322
1256,1588.677
1257,1590.338
1258,1588.406
1259,1596.916
1260,1591.403
1261,1582.318
1262,1591.197
1263,1582.839
1264,1570.011
1265,1575.788
1266,1568.312
1267,1552.103
1268,1552.753
1269,1550.649
1270,1542.196
1271,1542.635
1272,1546.121
1273,1543.160
1274,1544.824
1275,1553.707
1276,1556.560
1277,1562.033
1278,1570.684
1279,1575.018
1280,1585.264
1281,1593.385
1282,1596.403
1283,1607.384
1284,1614.091
1285,1615.156
1286,1623.937
1287,1628.379
1288,1627.062
1289,1634.120
1290,1636.156
1291,1634.141
1292,1638.712
1293,1637.740
1294,1630.614
1295,1635.609
1296,1630.572
1297,1621.834
1298,1628.228
1299,1624.403
1300,1612.931
1301,1623.750
1302,1619.451
1303,1605.741
1304,1614.677
1305,1608.421
1306,1595.741
1307,1608.924
1308,1603.402
1309,1590.373
1310,1604.641
1311,1602.919
1312,1590.698
1313,1601.668
1314,1603.849
1315,1595.410
1316,1606.573
1317,1614.183
1318,1605.794
1319,1614.268
1320,1626.761
1321,1620.801
1322,1630.544
1323,1639.085
1324,1630.198
1325,1639.676
1326,1645.325
1327,1642.440
1328,1652.623
1329,1659.324
1330,1655.661
1331,1663.695
1332,1671.065
1333,1671.884
1334,1676.665
1335,1683.839
1336,1682.551
1337,1679.487
1338,1687.556
1339,1682.786
1340,1677.099
1341,1676.767
1342,1666.397
1343,1659.597
1344,1655.230
1345,1643.780
1346,1639.505
1347,1634.129
1348,1621.674
1349,1621.871
1350,1615.269
1351,1605.192
1352,1605.687
1353,1600.682
1354,1589.902
1355,1589.988
1356,1587.418
1357,1578.766
1358,1578.104
1359,1578.620
1360,1572.795
1361,1572.646
1362,1574.560
1363,1571.557
1364,1573.729
1365,1580.125
1366,1575.770
1367,1580.912
1368,1588.557
1369,1579.114
1370,1587.795
1371,1591.854
1372,1577.300
1373,1587.121
1374,1587.371
1375,1567.198
1376,1577.056
1377,1573.857
1378,1556.812
1379,1560.911
1380,1557.867
1381,1549.887
1382,1548.478
1383,1547.895
1384,1545.100
1385,1542.522
1386,1544.620
1387,1544.220
1388,1544.327
1389,1546.351
1390,1542.741
1391,1552.354
1392,1551.060
1393,1540.376
1394,1555.173
1395,1547.873
1396,1533.687
1397,1548.639
1398,1538.414
1399,1525.862
1400,1537.901
1401,1531.781
1402,1522.593
1403,1528.444
1404,1531.037
1405,1526.827
1406,1533.382
1407,1543.755
1408,1545.058
1409,1554.675
1410,1566.556
1411,1566.608
1412,1579.494
1413,1591.885
1414,1593.477
1415,1606.353
1416,1608.866
1417,1605.690
1418,1617.535
1419,1619.381
1420,1612.059
1421,1622.171
1422,1622.716
1423,1613.376
1424,1622.312
1425,1624.211
1426,1617.001
1427,1621.555
1428,1622.606
1429,1612.002
1430,1612.003
1431,1609.869
1432,1598.703
1433,1595.762
1434,1587.269
1435,1575.896
1436,1573.309
1437,1572.437
1438,1566.324
1439,1566.516
1440,1572.759
1441,1573.448
1442,1576.768
1443,1587.948
1444,1594.875
1445,1600.877
1446,1609.148
1447,1614.186
1448,1625.222
1449,1627.996
1450,1628.114
1451,1640.167
1452,1633.213
1453,1626.650
1454,1637.183
1455,1624.992
1456,1617.135
1457,1627.074
1458,1617.330
1459,1608.239
1460,1614.967
1461,1607.621
1462,1598.190
1463,1605.488
1464,1596.616
1465,1583.478
1466,1592.937
1467,1586.422
1468,1572.531
1469,1584.213
1470,1577.887
1471,1565.565
1472,1577.626
1473,1573.444
1474,1562.626
1475,1574.110
1476,1574.873
1477,1570.993
1478,1581.780
1479,1586.060
1480,1583.413
1481,1590.073
1482,1593.915
1483,1590.536
1484,1597.554
1485,1601.279
1486,1591.392
1487,1597.303
1488,1596.540
1489,1584.729
1490,1592.191
1491,1589.818
1492,1580.685
1493,1590.729
1494,1588.353
1495,1581.622
1496,1594.231
1497,1593.596
1498,1588.218
1499,1599.408
1500,1599.536
1501,1593.800
1502,1607.080
1503,1606.935
1504,1598.100
1505,1605.359
1506,1601.692
1507,1594.178
1508,1599.954
1509,1595.211
1510,1585.736
1511,1591.013
1512,1587.066
1513,1579.866
1514,1584.779
1515,1583.510
1516,1574.046
1517,1578.718
1518,1576.094
1519,1568.649
1520,1573.848
1521,1571.635
1522,1563.342
1523,1563.820
1524,1557.190
1525,1552.707
1526,1550.923
1527,1542.742
1528,1538.489
1529,1537.914
1530,1527.163
1531,1528.640
1532,1529.647
1533,1521.309
1534,1520.944
1535,1525.964
1536,1521.990
1537,1522.964
1538,1533.150
1539,1526.747
1540,1525.031
1541,1533.039
1542,1532.681
1543,1526.731
1544,1531.896
1545,1532.451
1546,1521.447
1547,1525.082
1548,1531.145
1549,1517.457
1550,1522.813
1551,1527.523
1552,1514.197
1553,1518.344
1554,1516.914
1555,1509.337
1556,1516.006
1557,1518.338
1558,1511.798
1559,1520.769
1560,1531.232
1561,1527.106
1562,1536.412
1563,1553.452
1564,1549.931
1565,1561.236
1566,1576.969
1567,1570.705
1568,1586.307
1569,1603.626
1570,1594.941
1571,1610.579
1572,1616.535
1573,1609.242
1574,1626.529
1575,1625.941
1576,1618.941
1577,1632.304
1578,1628.062
1579,1622.870
1580,1631.990
1581,1623.150
1582,1617.710
1583,1619.616
1584,1608.026
1585,1598.276
1586,1600.226
1587,1587.827
1588,1573.591
1589,1575.564
1590,1567.108
1591,1553.181
1592,1563.663
1593,1561.757
1594,1551.326
1595,1569.608
1596,1576.221
1597,1571.415
1598,1594.723
1599,1608.570
1600,1605.473
1601,1630.322
1602,1637.912
1603,1636.713
1604,1654.771
1605,1658.521
1606,1654.352
1607,1666.859
1608,1660.971
1609,1655.554
1610,1660.784
1611,1653.487
1612,1644.616
1613,1648.487
1614,1639.981
1615,1631.621
1616,1634.664
1617,1629.853
1618,1622.792
1619,1625.305
1620,1620.872
1621,1617.992
1622,1619.186
1623,1620.545
1624,1622.833
1625,1618.141
1626,1617.281
1627,1620.291
1628,1615.161
1629,1613.764
1630,1617.149
1631,1617.220
1632,1613.348
1633,1607.608
1634,1610.546
1635,1607.535
1636,1600.379
1637,1606.609
1638,1608.278
1639,1600.537
1640,1612.369
